Development_Name,Borough,Account_Name,Location,Funding_Source,AMP_Number,Vendor_Name,UMIS_BILL_ID,Revenue_Month,Service_Start_Date,DATE,Number_of_days,Meter_Number,Estimated,Current_Charges,Rate_Class,Bill_Analyzed,Consumption_Therms,ES_Commodity,Underlying_Utility,STATION,NAME,LATITUDE,LONGITUDE,PRCP,SNOW,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
WILLIAMS PLAZA,BROOKLYN,WILLIAMS PLAZA,BLD 03,MIXED FINANCE/LLC2,NY005021280P,National Grid NYC,8106837,2019-08,07/26/2019,2019-08-27,32.0,2644927,Y,4471.82,T3 TRAN MULT FAM,Yes,13354.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMS PLAZA,BROOKLYN,WILLIAMS PLAZA,BLD 03,MIXED FINANCE/LLC2,NY005021280P,DIRECT ENERGY BUSINESS (32179),8221757,2019-08,07/27/2019,2019-08-27,31.0,58910000,N,5413.71,,Yes,13354.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 17,FEDERAL,NY005000020P,National Grid NYC,8106832,2019-08,07/26/2019,2019-08-27,32.0,2644928,N,5301.79,T3 TRAN MULT FAM,Yes,15933.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 12,FEDERAL,NY005000020P,National Grid NYC,8106833,2019-08,07/26/2019,2019-08-27,32.0,54099,N,4646.9,T3 TRAN MULT FAM,Yes,13898.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 21 - Community Center,FEDERAL,NY005000020P,National Grid NYC,8106835,2019-08,07/26/2019,2019-08-27,32.0,5151884,N,43.07,T2-2 TRAN GENERAL,Yes,4.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 07,FEDERAL,NY005000020P,National Grid NYC,8106839,2019-08,07/26/2019,2019-08-27,32.0,9438854,N,1526.28,T3 TRAN MULT FAM,Yes,4201.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 04,FEDERAL,NY005000020P,National Grid NYC,8106854,2019-08,07/26/2019,2019-08-27,32.0,54101,N,4816.81,T3 TRAN MULT FAM,Yes,14426.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 17,FEDERAL,NY005000020P,DIRECT ENERGY BUSINESS (32179),8114302,2019-08,07/27/2019,2019-08-27,31.0,56102110,N,6459.24,,Yes,15933.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 12,FEDERAL,NY005000020P,DIRECT ENERGY BUSINESS (32179),8114303,2019-08,07/27/2019,2019-08-27,31.0,56118800,N,5634.25,,Yes,13898.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 21 - Community Center,FEDERAL,NY005000020P,DIRECT ENERGY BUSINESS (32179),8114304,2019-08,07/27/2019,2019-08-27,31.0,57026540,N,1.62,,Yes,4.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 07,FEDERAL,NY005000020P,DIRECT ENERGY BUSINESS (32179),8114306,2019-08,07/27/2019,2019-08-27,31.0,58910050,N,1703.09,,Yes,4201.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WILLIAMSBURG,BROOKLYN,WILLIAMSBURG,BLD 04,FEDERAL,NY005000020P,DIRECT ENERGY BUSINESS (32179),8114313,2019-08,07/27/2019,2019-08-27,31.0,68912505,N,5848.3,,Yes,14426.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WOODSON,BROOKLYN,WOODSON,BLD 02,FEDERAL,NY005011680P,National Grid NYC,8107279,2019-08,07/26/2019,2019-08-27,32.0,6307418,N,2793.91,T3 TRAN MULT FAM,Yes,8140.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WOODSON,BROOKLYN,WOODSON,BLD 02,FEDERAL,NY005011680P,DIRECT ENERGY BUSINESS (32179),8114508,2019-08,07/27/2019,2019-08-27,31.0,548925110,N,3299.96,,Yes,8140.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WYCKOFF GARDENS,BROOKLYN,WYCKOFF GARDENS,BLD 03,FEDERAL,NY005011630P,National Grid NYC,8107016,2019-08,07/26/2019,2019-08-27,32.0,17291558,N,45.61,T3 TRAN MULT FAM,Yes,0.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WYCKOFF GARDENS,BROOKLYN,WYCKOFF GARDENS,BLD 03,FEDERAL,NY005011630P,DIRECT ENERGY BUSINESS (32179),8114380,2019-08,07/27/2019,2019-08-27,31.0,178911501,,0.0,,Yes,0.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BAY VIEW,BROOKLYN,BAY VIEW,BLD 24,MIXED FINANCE/LLC1,NY005020920P,DIRECT ENERGY BUSINESS (32179),8114524,2019-08,07/27/2019,2019-08-27,31.0,628925090,N,7857.06,,Yes,19381.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 08,FEDERAL,NY005012100P,DIRECT ENERGY BUSINESS (32179),8114394,2019-08,07/27/2019,2019-08-27,31.0,248911700,N,1469.58,,Yes,3625.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 10,FEDERAL,NY005012100P,DIRECT ENERGY BUSINESS (32179),8114393,2019-08,07/27/2019,2019-08-27,31.0,248911520,,0.0,,Yes,0.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 06,FEDERAL,NY005012100P,DIRECT ENERGY BUSINESS (32179),8114391,2019-08,07/27/2019,2019-08-27,31.0,248910600,N,1335.39,,Yes,3294.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 02,FEDERAL,NY005012100P,DIRECT ENERGY BUSINESS (32179),8114390,2019-08,07/27/2019,2019-08-27,31.0,248910120,N,1037.01,,Yes,2558.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 08,FEDERAL,NY005012100P,National Grid NYC,8107048,2019-08,07/26/2019,2019-08-27,32.0,4856867,Y,1340.93,T3 TRAN MULT FAM,Yes,3625.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 10,FEDERAL,NY005012100P,National Grid NYC,8107046,2019-08,07/26/2019,2019-08-27,32.0,5298753,N,45.61,T3 TRAN MULT FAM,Yes,0.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 06,FEDERAL,NY005012100P,National Grid NYC,8107039,2019-08,07/26/2019,2019-08-27,32.0,5589025,N,1234.41,T3 TRAN MULT FAM,Yes,3294.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG I,BROOKLYN,ARMSTRONG I,BLD 02,FEDERAL,NY005012100P,National Grid NYC,8107034,2019-08,07/26/2019,2019-08-27,32.0,4624782,N,997.55,T3 TRAN MULT FAM,Yes,2558.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BAY VIEW,BROOKLYN,BAY VIEW,BLD 25 - Community Center,MIXED FINANCE/LLC1,NY005020920P,DIRECT ENERGY BUSINESS (32179),8114525,2019-08,07/27/2019,2019-08-27,31.0,628925200,N,6.89,,Yes,17.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ALBANY II,BROOKLYN,ALBANY/ALBANY II,ALBANY BLD 04,FEDERAL,NY005010310P,DIRECT ENERGY BUSINESS (32179),8114403,2019-08,07/27/2019,2019-08-27,31.0,0298920000-33.2%,N,4249.77,,Yes,10482.9,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ALBANY,BROOKLYN,ALBANY/ALBANY II,ALBANY BLD 04,FEDERAL,NY005010310P,DIRECT ENERGY BUSINESS (32179),8114403,2019-08,07/27/2019,2019-08-27,31.0,0298920000-66.8%,N,8550.74,,Yes,21092.1,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ALBANY II,BROOKLYN,ALBANY/ALBANY II,ALBANY BLD 04,FEDERAL,NY005010310P,National Grid NYC,8107068,2019-08,07/26/2019,2019-08-27,32.0,08372362-33.2%,N,3431.4,T3 TRAN MULT FAM,Yes,10482.9,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ALBANY,BROOKLYN,ALBANY/ALBANY II,ALBANY BLD 04,FEDERAL,NY005010310P,National Grid NYC,8107068,2019-08,07/26/2019,2019-08-27,32.0,08372362-66.8%,N,6904.13,T3 TRAN MULT FAM,Yes,21092.1,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BAY VIEW,BROOKLYN,BAY VIEW,BLD 25 - Community Center,MIXED FINANCE/LLC1,NY005020920P,National Grid NYC,8107320,2019-08,07/26/2019,2019-08-27,32.0,5026022,N,52.2,T2-2 TRAN GENERAL,Yes,17.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BAY VIEW,BROOKLYN,BAY VIEW,BLD 24,MIXED FINANCE/LLC1,NY005020920P,National Grid NYC,8107318,2019-08,07/26/2019,2019-08-27,32.0,8911360,N,6411.38,T3 TRAN MULT FAM,Yes,19381.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ATLANTIC TERMINAL SITE 4B,BROOKLYN,ATLANTIC TERMINAL SITE 4B,BLD 01,FEDERAL,NY005011630P,DIRECT ENERGY BUSINESS (32179),8114378,2019-08,07/27/2019,2019-08-27,31.0,158910020,N,3492.97,,Yes,8616.1,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ATLANTIC TERMINAL SITE 4B,BROOKLYN,ATLANTIC TERMINAL SITE 4B,BLD 01,FEDERAL,NY005011630P,National Grid NYC,8107010,2019-08,07/26/2019,2019-08-27,32.0,7503651,N,2947.09,T3 TRAN MULT FAM,Yes,8616.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 02,FEDERAL,NY005012100P,DIRECT ENERGY BUSINESS (32179),8114395,2019-08,07/27/2019,2019-08-27,31.0,248912020,N,758.1,,Yes,1870.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 01,FEDERAL,NY005012100P,DIRECT ENERGY BUSINESS (32179),8114392,2019-08,07/27/2019,2019-08-27,31.0,248911110,N,1647.55,,Yes,4064.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 02,FEDERAL,NY005012100P,National Grid NYC,8107051,2019-08,07/26/2019,2019-08-27,32.0,9732029,N,776.14,T3 TRAN MULT FAM,Yes,1870.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
ARMSTRONG II,BROOKLYN,ARMSTRONG II,BLD 01,FEDERAL,NY005012100P,National Grid NYC,8107043,2019-08,07/26/2019,2019-08-27,32.0,9840675,N,1482.2,T3 TRAN MULT FAM,Yes,4064.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BEDFORD-STUYVESANT REHAB,BROOKLYN,BEDFORD-STUYVESANT REHAB,BLD 01,FEDERAL,NY005010730P,National Grid NYC,8106996,2019-08,07/26/2019,2019-08-27,32.0,1338433,Y,273.63,T3 TRAN MULT FAM,Yes,517.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BEDFORD-STUYVESANT REHAB,BROOKLYN,BEDFORD-STUYVESANT REHAB,BLD 02,FEDERAL,NY005010730P,National Grid NYC,8107002,2019-08,07/26/2019,2019-08-27,32.0,9826159,N,389.94,T3 TRAN MULT FAM,Yes,779.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BEDFORD-STUYVESANT REHAB,BROOKLYN,BEDFORD-STUYVESANT REHAB,BLD 03,FEDERAL,NY005010730P,National Grid NYC,8107003,2019-08,07/26/2019,2019-08-27,32.0,5298346,N,500.46,T3 TRAN MULT FAM,Yes,1028.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BEDFORD-STUYVESANT REHAB,BROOKLYN,BEDFORD-STUYVESANT REHAB,BLD 02,FEDERAL,NY005010730P,DIRECT ENERGY BUSINESS (32179),8114374,2019-08,07/27/2019,2019-08-27,31.0,148916011,N,315.81,,Yes,779.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BEDFORD-STUYVESANT REHAB,BROOKLYN,BEDFORD-STUYVESANT REHAB,BLD 03,FEDERAL,NY005010730P,DIRECT ENERGY BUSINESS (32179),8114375,2019-08,07/27/2019,2019-08-27,31.0,148917002,N,416.75,,Yes,1028.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BELMONT-SUTTER AREA,BROOKLYN,BELMONT-SUTTER AREA,BLD 01,FEDERAL,NY005010460P,National Grid NYC,8107248,2019-08,07/26/2019,2019-08-27,32.0,5152819,N,256.77,T3 TRAN MULT FAM,Yes,479.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BELMONT-SUTTER AREA,BROOKLYN,BELMONT-SUTTER AREA,BLD 03,FEDERAL,NY005010460P,National Grid NYC,8107252,2019-08,07/26/2019,2019-08-27,32.0,5127591,N,185.73,T3 TRAN MULT FAM,Yes,319.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BELMONT-SUTTER AREA,BROOKLYN,BELMONT-SUTTER AREA,BLD 02,FEDERAL,NY005010460P,National Grid NYC,8107253,2019-08,07/26/2019,2019-08-27,32.0,4653466,N,262.97,T3 TRAN MULT FAM,Yes,493.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BELMONT-SUTTER AREA,BROOKLYN,BELMONT-SUTTER AREA,BLD 01,FEDERAL,NY005010460P,DIRECT ENERGY BUSINESS (32179),8114497,2019-08,07/27/2019,2019-08-27,31.0,508911001,N,194.19,,Yes,479.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BELMONT-SUTTER AREA,BROOKLYN,BELMONT-SUTTER AREA,BLD 03,FEDERAL,NY005010460P,DIRECT ENERGY BUSINESS (32179),8114498,2019-08,07/27/2019,2019-08-27,31.0,508912011,N,129.32,,Yes,319.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BELMONT-SUTTER AREA,BROOKLYN,BELMONT-SUTTER AREA,BLD 02,FEDERAL,NY005010460P,DIRECT ENERGY BUSINESS (32179),8114499,2019-08,07/27/2019,2019-08-27,31.0,508930002,N,199.86,,Yes,493.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BERRY STREET-SOUTH 9TH STREET,BROOKLYN,BERRY STREET-SOUTH 9TH STREET,BLD 01,FEDERAL,NY005011310P,National Grid NYC,8106825,2019-08,07/26/2019,2019-08-27,32.0,5237098,Y,466.73,T3 TRAN MULT FAM,Yes,952.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BERRY STREET-SOUTH 9TH STREET,BROOKLYN,BERRY STREET-SOUTH 9TH STREET,BLD 02,FEDERAL,NY005011310P,National Grid NYC,8106826,2019-08,07/26/2019,2019-08-27,32.0,5236315,Y,400.6,T3 TRAN MULT FAM,Yes,803.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BERRY STREET-SOUTH 9TH STREET,BROOKLYN,BERRY STREET-SOUTH 9TH STREET,BLD 03,FEDERAL,NY005011310P,National Grid NYC,8106828,2019-08,07/26/2019,2019-08-27,32.0,5101242,Y,582.42,T3 TRAN MULT FAM,Yes,1268.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BERRY STREET-SOUTH 9TH STREET,BROOKLYN,BERRY STREET-SOUTH 9TH STREET,BLD 04,FEDERAL,NY005011310P,National Grid NYC,8106830,2019-08,07/26/2019,2019-08-27,32.0,5237238,Y,296.72,T3 TRAN MULT FAM,Yes,569.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BERRY STREET-SOUTH 9TH STREET,BROOKLYN,BERRY STREET-SOUTH 9TH STREET,BLD 01,FEDERAL,NY005011310P,DIRECT ENERGY BUSINESS (32179),8221753,2019-08,07/27/2019,2019-08-27,31.0,43044111,N,385.98,,Yes,952.1,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BERRY STREET-SOUTH 9TH STREET,BROOKLYN,BERRY STREET-SOUTH 9TH STREET,BLD 02,FEDERAL,NY005011310P,DIRECT ENERGY BUSINESS (32179),8221754,2019-08,07/27/2019,2019-08-27,31.0,46505007,N,325.54,,Yes,803.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BERRY STREET-SOUTH 9TH STREET,BROOKLYN,BERRY STREET-SOUTH 9TH STREET,BLD 03,FEDERAL,NY005011310P,DIRECT ENERGY BUSINESS (32179),8221755,2019-08,07/27/2019,2019-08-27,31.0,47117261,N,514.05,,Yes,1268.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BERRY STREET-SOUTH 9TH STREET,BROOKLYN,BERRY STREET-SOUTH 9TH STREET,BLD 04,FEDERAL,NY005011310P,DIRECT ENERGY BUSINESS (32179),8221756,2019-08,07/27/2019,2019-08-27,31.0,47125901,N,230.67,,Yes,569.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 04 - Community Center,FEDERAL,NY005012430P,National Grid NYC,8106836,2019-08,07/26/2019,2019-08-27,32.0,703333,N,42.53,T2-2 TRAN GENERAL,Yes,0.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 01,FEDERAL,NY005012430P,National Grid NYC,8106840,2019-08,07/26/2019,2019-08-27,32.0,5861775,N,691.53,T3 TRAN MULT FAM,Yes,1607.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 02,FEDERAL,NY005012430P,National Grid NYC,8106842,2019-08,07/26/2019,2019-08-27,32.0,5610286,N,779.69,T3 TRAN MULT FAM,Yes,1881.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 04,FEDERAL,NY005012430P,National Grid NYC,8106844,2019-08,07/26/2019,2019-08-27,32.0,5475116,N,703.75,T3 TRAN MULT FAM,Yes,1645.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 04,FEDERAL,NY005012430P,National Grid NYC,8106846,2019-08,07/26/2019,2019-08-27,32.0,4973021,N,451.2,T3 TRAN MULT FAM,Yes,917.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 05,FEDERAL,NY005012430P,National Grid NYC,8106869,2019-08,07/26/2019,2019-08-27,32.0,4774544,N,376.19,T3 TRAN MULT FAM,Yes,748.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 06,FEDERAL,NY005012430P,National Grid NYC,8106871,2019-08,07/26/2019,2019-08-27,32.0,6788404,N,610.41,T3 TRAN MULT FAM,Yes,1355.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 07,FEDERAL,NY005012430P,National Grid NYC,8106873,2019-08,07/26/2019,2019-08-27,32.0,6788400,N,588.53,T3 TRAN MULT FAM,Yes,1287.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 16,FEDERAL,NY005012430P,National Grid NYC,8106875,2019-08,07/26/2019,2019-08-27,32.0,1315715,N,25.55,T1B TRAN RES HEAT,Yes,0.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 08,FEDERAL,NY005012430P,National Grid NYC,8106876,2019-08,07/26/2019,2019-08-27,32.0,5380963,N,674.45,T3 TRAN MULT FAM,Yes,1554.0,UTILITY GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 04 - Community Center,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114305,2019-08,07/27/2019,2019-08-27,31.0,57300121,,0.0,,Yes,0.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 01,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114307,2019-08,07/27/2019,2019-08-27,31.0,58920020,N,651.48,,Yes,1607.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 02,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114308,2019-08,07/27/2019,2019-08-27,31.0,58920420,N,762.56,,Yes,1881.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
BORINQUEN PLAZA I,BROOKLYN,BORINQUEN PLAZA I,BLD 04,FEDERAL,NY005012430P,DIRECT ENERGY BUSINESS (32179),8114309,2019-08,07/27/2019,2019-08-27,31.0,58920820,N,666.88,,Yes,1645.0,BROKERED GAS,NatGrid NYC,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
